sample_id,dataset,split,task,image_path,mask_path,class_name,orig_class_folder,is_labeled
azh_00001468,AZH,train,cls,data/AZH/train/no wound/5.jpg,,no_wound,no wound,1
azh_00001469,AZH,train,cls,data/AZH/train/no wound/50.jpg,,no_wound,no wound,1
azh_00001470,AZH,train,cls,data/AZH/train/no wound/51.jpg,,no_wound,no wound,1
azh_00001471,AZH,train,cls,data/AZH/train/no wound/52.jpg,,no_wound,no wound,1
azh_00001472,AZH,train,cls,data/AZH/train/no wound/53.jpg,,no_wound,no wound,1
azh_00001473,AZH,train,cls,data/AZH/train/no wound/54.jpg,,no_wound,no wound,1
azh_00001474,AZH,train,cls,data/AZH/train/no wound/55.jpg,,no_wound,no wound,1
azh_00001475,AZH,train,cls,data/AZH/train/no wound/56.jpg,,no_wound,no wound,1
azh_00001476,AZH,train,cls,data/AZH/train/no wound/57.jpg,,no_wound,no wound,1
azh_00001477,AZH,train,cls,data/AZH/train/no wound/58.jpg,,no_wound,no wound,1
azh_00001478,AZH,train,cls,data/AZH/train/no wound/59.jpg,,no_wound,no wound,1
azh_00001479,AZH,train,cls,data/AZH/train/no wound/6.jpg,,no_wound,no wound,1
azh_00001480,AZH,train,cls,data/AZH/train/no wound/60.jpg,,no_wound,no wound,1
azh_00001481,AZH,train,cls,data/AZH/train/no wound/61.jpg,,no_wound,no wound,1
azh_00001482,AZH,train,cls,data/AZH/train/no wound/62.jpg,,no_wound,no wound,1
azh_00001483,AZH,train,cls,data/AZH/train/no wound/63.jpg,,no_wound,no wound,1
azh_00001484,AZH,train,cls,data/AZH/train/no wound/64.jpg,,no_wound,no wound,1
azh_00001485,AZH,train,cls,data/AZH/train/no wound/65.jpg,,no_wound,no wound,1
azh_00001486,AZH,train,cls,data/AZH/train/no wound/66.jpg,,no_wound,no wound,1
azh_00001487,AZH,train,cls,data/AZH/train/no wound/67.jpg,,no_wound,no wound,1
azh_00001488,AZH,train,cls,data/AZH/train/no wound/68.jpg,,no_wound,no wound,1
azh_00001489,AZH,train,cls,data/AZH/train/no wound/69.jpg,,no_wound,no wound,1
azh_00001490,AZH,train,cls,data/AZH/train/no wound/7.jpg,,no_wound,no wound,1
azh_00001491,AZH,train,cls,data/AZH/train/no wound/70.jpg,,no_wound,no wound,1
azh_00001492,AZH,train,cls,data/AZH/train/no wound/71.jpg,,no_wound,no wound,1
azh_00001493,AZH,train,cls,data/AZH/train/no wound/72.jpg,,no_wound,no wound,1
azh_00001494,AZH,train,cls,data/AZH/train/no wound/73.jpg,,no_wound,no wound,1
azh_00001495,AZH,train,cls,data/AZH/train/no wound/74.jpg,,no_wound,no wound,1
azh_00001496,AZH,train,cls,data/AZH/train/no wound/75.jpg,,no_wound,no wound,1
azh_00001497,AZH,train,cls,data/AZH/train/no wound/8.jpg,,no_wound,no wound,1
azh_00001498,AZH,train,cls,data/AZH/train/no wound/9.jpg,,no_wound,no wound,1
azh_00001499,AZH,train,cls,data/AZH/train/pressure/10_0.jpg,,pressure,pressure,1
azh_00001500,AZH,train,cls,data/AZH/train/pressure/10_1.jpg,,pressure,pressure,1
azh_00001501,AZH,train,cls,data/AZH/train/pressure/10_2.jpg,,pressure,pressure,1
azh_00001502,AZH,train,cls,data/AZH/train/pressure/10_3.jpg,,pressure,pressure,1
azh_00001503,AZH,train,cls,data/AZH/train/pressure/11_0.jpg,,pressure,pressure,1
azh_00001504,AZH,train,cls,data/AZH/train/pressure/11_1.jpg,,pressure,pressure,1
azh_00001505,AZH,train,cls,data/AZH/train/pressure/11_2.jpg,,pressure,pressure,1
azh_00001506,AZH,train,cls,data/AZH/train/pressure/13_0.jpg,,pressure,pressure,1
azh_00001507,AZH,train,cls,data/AZH/train/pressure/13_1.jpg,,pressure,pressure,1
azh_00001508,AZH,train,cls,data/AZH/train/pressure/13_2.jpg,,pressure,pressure,1
azh_00001509,AZH,train,cls,data/AZH/train/pressure/14_0.jpg,,pressure,pressure,1
azh_00001510,AZH,train,cls,data/AZH/train/pressure/16_0.jpg,,pressure,pressure,1
azh_00001511,AZH,train,cls,data/AZH/train/pressure/17_0.jpg,,pressure,pressure,1
azh_00001512,AZH,train,cls,data/AZH/train/pressure/19_0.jpg,,pressure,pressure,1
azh_00001513,AZH,train,cls,data/AZH/train/pressure/1_0.jpg,,pressure,pressure,1
azh_00001514,AZH,train,cls,data/AZH/train/pressure/20_0.jpg,,pressure,pressure,1
azh_00001515,AZH,train,cls,data/AZH/train/pressure/21_0.jpg,,pressure,pressure,1
azh_00001516,AZH,train,cls,data/AZH/train/pressure/22_0.jpg,,pressure,pressure,1
azh_00001517,AZH,train,cls,data/AZH/train/pressure/23_0.jpg,,pressure,pressure,1
azh_00001518,AZH,train,cls,data/AZH/train/pressure/25_0.jpg,,pressure,pressure,1
azh_00001519,AZH,train,cls,data/AZH/train/pressure/25_1.jpg,,pressure,pressure,1
azh_00001520,AZH,train,cls,data/AZH/train/pressure/25_2.jpg,,pressure,pressure,1
azh_00001521,AZH,train,cls,data/AZH/train/pressure/25_3.jpg,,pressure,pressure,1
azh_00001522,AZH,train,cls,data/AZH/train/pressure/25_4.jpg,,pressure,pressure,1
azh_00001523,AZH,train,cls,data/AZH/train/pressure/27_0.jpg,,pressure,pressure,1
azh_00001524,AZH,train,cls,data/AZH/train/pressure/28_0.jpg,,pressure,pressure,1
azh_00001525,AZH,train,cls,data/AZH/train/pressure/29_0.jpg,,pressure,pressure,1
azh_00001526,AZH,train,cls,data/AZH/train/pressure/30_0.jpg,,pressure,pressure,1
azh_00001527,AZH,train,cls,data/AZH/train/pressure/33_0.jpg,,pressure,pressure,1
azh_00001528,AZH,train,cls,data/AZH/train/pressure/34_0.jpg,,pressure,pressure,1
azh_00001529,AZH,train,cls,data/AZH/train/pressure/35_0.jpg,,pressure,pressure,1
azh_00001530,AZH,train,cls,data/AZH/train/pressure/36_0.jpg,,pressure,pressure,1
azh_00001531,AZH,train,cls,data/AZH/train/pressure/37_0.jpg,,pressure,pressure,1
azh_00001532,AZH,train,cls,data/AZH/train/pressure/38_0.jpg,,pressure,pressure,1
azh_00001533,AZH,train,cls,data/AZH/train/pressure/38_1.jpg,,pressure,pressure,1
azh_00001534,AZH,train,cls,data/AZH/train/pressure/39_0.jpg,,pressure,pressure,1
azh_00001535,AZH,train,cls,data/AZH/train/pressure/3_0.jpg,,pressure,pressure,1
azh_00001536,AZH,train,cls,data/AZH/train/pressure/40_0.jpg,,pressure,pressure,1
azh_00001537,AZH,train,cls,data/AZH/train/pressure/41_0.jpg,,pressure,pressure,1
azh_00001538,AZH,train,cls,data/AZH/train/pressure/41_1.jpg,,pressure,pressure,1
azh_00001539,AZH,train,cls,data/AZH/train/pressure/42_0.jpg,,pressure,pressure,1
azh_00001540,AZH,train,cls,data/AZH/train/pressure/43_0.jpg,,pressure,pressure,1
azh_00001541,AZH,train,cls,data/AZH/train/pressure/44_0.jpg,,pressure,pressure,1
azh_00001542,AZH,train,cls,data/AZH/train/pressure/45_0.jpg,,pressure,pressure,1
azh_00001543,AZH,train,cls,data/AZH/train/pressure/46_0.jpg,,pressure,pressure,1
azh_00001544,AZH,train,cls,data/AZH/train/pressure/47_0.jpg,,pressure,pressure,1
azh_00001545,AZH,train,cls,data/AZH/train/pressure/48_0.jpg,,pressure,pressure,1
azh_00001546,AZH,train,cls,data/AZH/train/pressure/48_1.jpg,,pressure,pressure,1
azh_00001547,AZH,train,cls,data/AZH/train/pressure/48_2.jpg,,pressure,pressure,1
azh_00001548,AZH,train,cls,data/AZH/train/pressure/48_3.jpg,,pressure,pressure,1
azh_00001549,AZH,train,cls,data/AZH/train/pressure/4_0.jpg,,pressure,pressure,1
azh_00001550,AZH,train,cls,data/AZH/train/pressure/50_0.jpg,,pressure,pressure,1
azh_00001551,AZH,train,cls,data/AZH/train/pressure/52_0.jpg,,pressure,pressure,1
azh_00001552,AZH,train,cls,data/AZH/train/pressure/54_0.jpg,,pressure,pressure,1
azh_00001553,AZH,train,cls,data/AZH/train/pressure/55_0.jpg,,pressure,pressure,1
azh_00001554,AZH,train,cls,data/AZH/train/pressure/56_0.jpg,,pressure,pressure,1
azh_00001555,AZH,train,cls,data/AZH/train/pressure/57_0.jpg,,pressure,pressure,1
azh_00001556,AZH,train,cls,data/AZH/train/pressure/5_0.jpg,,pressure,pressure,1
azh_00001557,AZH,train,cls,data/AZH/train/pressure/60_0.jpg,,pressure,pressure,1
azh_00001558,AZH,train,cls,data/AZH/train/pressure/61_0.jpg,,pressure,pressure,1
azh_00001559,AZH,train,cls,data/AZH/train/pressure/62_0.jpg,,pressure,pressure,1
azh_00001560,AZH,train,cls,data/AZH/train/pressure/63_0.jpg,,pressure,pressure,1
azh_00001561,AZH,train,cls,data/AZH/train/pressure/64_0.jpg,,pressure,pressure,1
azh_00001562,AZH,train,cls,data/AZH/train/pressure/65_0.jpg,,pressure,pressure,1
azh_00001563,AZH,train,cls,data/AZH/train/pressure/66_0.jpg,,pressure,pressure,1
azh_00001564,AZH,train,cls,data/AZH/train/pressure/67_0.jpg,,pressure,pressure,1
azh_00001565,AZH,train,cls,data/AZH/train/pressure/68_0.jpg,,pressure,pressure,1
azh_00001566,AZH,train,cls,data/AZH/train/pressure/69_0.jpg,,pressure,pressure,1
azh_00001567,AZH,train,cls,data/AZH/train/pressure/69_1.jpg,,pressure,pressure,1
azh_00001568,AZH,train,cls,data/AZH/train/pressure/6_0.jpg,,pressure,pressure,1
azh_00001569,AZH,train,cls,data/AZH/train/pressure/6_1.jpg,,pressure,pressure,1
azh_00001570,AZH,train,cls,data/AZH/train/pressure/71_0.jpg,,pressure,pressure,1
azh_00001571,AZH,train,cls,data/AZH/train/pressure/72_0.jpg,,pressure,pressure,1
azh_00001572,AZH,train,cls,data/AZH/train/pressure/72_1.jpg,,pressure,pressure,1
azh_00001573,AZH,train,cls,data/AZH/train/pressure/73_0.jpg,,pressure,pressure,1
azh_00001574,AZH,train,cls,data/AZH/train/pressure/74_0.jpg,,pressure,pressure,1
azh_00001575,AZH,train,cls,data/AZH/train/pressure/76_0.jpg,,pressure,pressure,1
azh_00001576,AZH,train,cls,data/AZH/train/pressure/77_0.jpg,,pressure,pressure,1
azh_00001577,AZH,train,cls,data/AZH/train/pressure/78_0.jpg,,pressure,pressure,1
azh_00001578,AZH,train,cls,data/AZH/train/pressure/7_0.jpg,,pressure,pressure,1
azh_00001579,AZH,train,cls,data/AZH/train/pressure/7_1.jpg,,pressure,pressure,1
azh_00001580,AZH,train,cls,data/AZH/train/pressure/80_0.jpg,,pressure,pressure,1
azh_00001581,AZH,train,cls,data/AZH/train/pressure/83_0.jpg,,pressure,pressure,1
azh_00001582,AZH,train,cls,data/AZH/train/pressure/84_0.jpg,,pressure,pressure,1
azh_00001583,AZH,train,cls,data/AZH/train/pressure/85_0.jpg,,pressure,pressure,1
azh_00001584,AZH,train,cls,data/AZH/train/pressure/86_0.jpg,,pressure,pressure,1
azh_00001585,AZH,train,cls,data/AZH/train/pressure/87_0.jpg,,pressure,pressure,1
azh_00001586,AZH,train,cls,data/AZH/train/pressure/88_0.jpg,,pressure,pressure,1
azh_00001587,AZH,train,cls,data/AZH/train/pressure/89_0.jpg,,pressure,pressure,1
azh_00001588,AZH,train,cls,data/AZH/train/pressure/8_0.jpg,,pressure,pressure,1
azh_00001589,AZH,train,cls,data/AZH/train/pressure/91_0.jpg,,pressure,pressure,1
azh_00001590,AZH,train,cls,data/AZH/train/pressure/92_0.jpg,,pressure,pressure,1
azh_00001591,AZH,train,cls,data/AZH/train/pressure/93_0.jpg,,pressure,pressure,1
azh_00001592,AZH,train,cls,data/AZH/train/pressure/94_0.jpg,,pressure,pressure,1
azh_00001593,AZH,train,cls,data/AZH/train/pressure/95_0.jpg,,pressure,pressure,1
azh_00001594,AZH,train,cls,data/AZH/train/pressure/96_0.jpg,,pressure,pressure,1
azh_00001595,AZH,train,cls,data/AZH/train/pressure/97_0.jpg,,pressure,pressure,1
azh_00001596,AZH,train,cls,data/AZH/train/pressure/98_0.jpg,,pressure,pressure,1
azh_00001597,AZH,train,cls,data/AZH/train/pressure/99_0.jpg,,pressure,pressure,1
azh_00001598,AZH,train,cls,data/AZH/train/pressure/9_0.jpg,,pressure,pressure,1
azh_00001599,AZH,train,cls,data/AZH/train/surgical/101_0.jpg,,surgical,surgical,1
azh_00001600,AZH,train,cls,data/AZH/train/surgical/102_0.jpg,,surgical,surgical,1
azh_00001601,AZH,train,cls,data/AZH/train/surgical/103_0.jpg,,surgical,surgical,1
azh_00001602,AZH,train,cls,data/AZH/train/surgical/105_0.jpg,,surgical,surgical,1
azh_00001603,AZH,train,cls,data/AZH/train/surgical/106_0.jpg,,surgical,surgical,1
azh_00001604,AZH,train,cls,data/AZH/train/surgical/107_0.jpg,,surgical,surgical,1
azh_00001605,AZH,train,cls,data/AZH/train/surgical/108_0.jpg,,surgical,surgical,1
azh_00001606,AZH,train,cls,data/AZH/train/surgical/109_0.jpg,,surgical,surgical,1
azh_00001607,AZH,train,cls,data/AZH/train/surgical/10_0.jpg,,surgical,surgical,1
azh_00001608,AZH,train,cls,data/AZH/train/surgical/110_0.jpg,,surgical,surgical,1
azh_00001609,AZH,train,cls,data/AZH/train/surgical/110_1.jpg,,surgical,surgical,1
azh_00001610,AZH,train,cls,data/AZH/train/surgical/112_0.jpg,,surgical,surgical,1
azh_00001611,AZH,train,cls,data/AZH/train/surgical/113_0.jpg,,surgical,surgical,1
azh_00001612,AZH,train,cls,data/AZH/train/surgical/114_0.jpg,,surgical,surgical,1
azh_00001613,AZH,train,cls,data/AZH/train/surgical/115_0.jpg,,surgical,surgical,1
azh_00001614,AZH,train,cls,data/AZH/train/surgical/116_0.jpg,,surgical,surgical,1
azh_00001615,AZH,train,cls,data/AZH/train/surgical/117_0.jpg,,surgical,surgical,1
azh_00001616,AZH,train,cls,data/AZH/train/surgical/119_0.jpg,,surgical,surgical,1
azh_00001617,AZH,train,cls,data/AZH/train/surgical/11_0.jpg,,surgical,surgical,1
azh_00001618,AZH,train,cls,data/AZH/train/surgical/11_1.jpg,,surgical,surgical,1
azh_00001619,AZH,train,cls,data/AZH/train/surgical/11_2.jpg,,surgical,surgical,1
azh_00001620,AZH,train,cls,data/AZH/train/surgical/120_0.jpg,,surgical,surgical,1
azh_00001621,AZH,train,cls,data/AZH/train/surgical/122_0.jpg,,surgical,surgical,1
azh_00001622,AZH,train,cls,data/AZH/train/surgical/123_0.jpg,,surgical,surgical,1
azh_00001623,AZH,train,cls,data/AZH/train/surgical/125_0.jpg,,surgical,surgical,1
azh_00001624,AZH,train,cls,data/AZH/train/surgical/126_0.jpg,,surgical,surgical,1
azh_00001625,AZH,train,cls,data/AZH/train/surgical/127_0.jpg,,surgical,surgical,1
azh_00001626,AZH,train,cls,data/AZH/train/surgical/12_0.jpg,,surgical,surgical,1
azh_00001627,AZH,train,cls,data/AZH/train/surgical/13_0.jpg,,surgical,surgical,1
azh_00001628,AZH,train,cls,data/AZH/train/surgical/13_1.jpg,,surgical,surgical,1
azh_00001629,AZH,train,cls,data/AZH/train/surgical/15_0.jpg,,surgical,surgical,1
azh_00001630,AZH,train,cls,data/AZH/train/surgical/15_1.jpg,,surgical,surgical,1
azh_00001631,AZH,train,cls,data/AZH/train/surgical/17_0.jpg,,surgical,surgical,1
azh_00001632,AZH,train,cls,data/AZH/train/surgical/17_1.jpg,,surgical,surgical,1
azh_00001633,AZH,train,cls,data/AZH/train/surgical/18_0.jpg,,surgical,surgical,1
azh_00001634,AZH,train,cls,data/AZH/train/surgical/1_0.jpg,,surgical,surgical,1
azh_00001635,AZH,train,cls,data/AZH/train/surgical/20_0.jpg,,surgical,surgical,1
azh_00001636,AZH,train,cls,data/AZH/train/surgical/20_1.jpg,,surgical,surgical,1
azh_00001637,AZH,train,cls,data/AZH/train/surgical/21_0.jpg,,surgical,surgical,1
azh_00001638,AZH,train,cls,data/AZH/train/surgical/22_0.jpg,,surgical,surgical,1
azh_00001639,AZH,train,cls,data/AZH/train/surgical/23_0.jpg,,surgical,surgical,1
azh_00001640,AZH,train,cls,data/AZH/train/surgical/23_1.jpg,,surgical,surgical,1
azh_00001641,AZH,train,cls,data/AZH/train/surgical/25_0.jpg,,surgical,surgical,1
azh_00001642,AZH,train,cls,data/AZH/train/surgical/27_0.jpg,,surgical,surgical,1
azh_00001643,AZH,train,cls,data/AZH/train/surgical/28_0.jpg,,surgical,surgical,1
azh_00001644,AZH,train,cls,data/AZH/train/surgical/2_0.jpg,,surgical,surgical,1
azh_00001645,AZH,train,cls,data/AZH/train/surgical/30_0.jpg,,surgical,surgical,1
azh_00001646,AZH,train,cls,data/AZH/train/surgical/31_0.jpg,,surgical,surgical,1
azh_00001647,AZH,train,cls,data/AZH/train/surgical/32_0.jpg,,surgical,surgical,1
azh_00001648,AZH,train,cls,data/AZH/train/surgical/33_0.jpg,,surgical,surgical,1
azh_00001649,AZH,train,cls,data/AZH/train/surgical/34_0.jpg,,surgical,surgical,1
azh_00001650,AZH,train,cls,data/AZH/train/surgical/35_0.jpg,,surgical,surgical,1
azh_00001651,AZH,train,cls,data/AZH/train/surgical/36_0.jpg,,surgical,surgical,1
azh_00001652,AZH,train,cls,data/AZH/train/surgical/37_0.jpg,,surgical,surgical,1
azh_00001653,AZH,train,cls,data/AZH/train/surgical/37_1.jpg,,surgical,surgical,1
azh_00001654,AZH,train,cls,data/AZH/train/surgical/38_0.jpg,,surgical,surgical,1
azh_00001655,AZH,train,cls,data/AZH/train/surgical/39_0.jpg,,surgical,surgical,1
azh_00001656,AZH,train,cls,data/AZH/train/surgical/3_0.jpg,,surgical,surgical,1
azh_00001657,AZH,train,cls,data/AZH/train/surgical/40_0.jpg,,surgical,surgical,1
azh_00001658,AZH,train,cls,data/AZH/train/surgical/41_0.jpg,,surgical,surgical,1
azh_00001659,AZH,train,cls,data/AZH/train/surgical/42_0.jpg,,surgical,surgical,1
azh_00001660,AZH,train,cls,data/AZH/train/surgical/43_0.jpg,,surgical,surgical,1
azh_00001661,AZH,train,cls,data/AZH/train/surgical/44_0.jpg,,surgical,surgical,1
azh_00001662,AZH,train,cls,data/AZH/train/surgical/45_0.jpg,,surgical,surgical,1
azh_00001663,AZH,train,cls,data/AZH/train/surgical/46_0.jpg,,surgical,surgical,1
azh_00001664,AZH,train,cls,data/AZH/train/surgical/48_0.jpg,,surgical,surgical,1
azh_00001665,AZH,train,cls,data/AZH/train/surgical/50_0.jpg,,surgical,surgical,1
azh_00001666,AZH,train,cls,data/AZH/train/surgical/50_1.jpg,,surgical,surgical,1
azh_00001667,AZH,train,cls,data/AZH/train/surgical/52_0.jpg,,surgical,surgical,1
azh_00001668,AZH,train,cls,data/AZH/train/surgical/52_1.jpg,,surgical,surgical,1
azh_00001669,AZH,train,cls,data/AZH/train/surgical/53_0.jpg,,surgical,surgical,1
azh_00001670,AZH,train,cls,data/AZH/train/surgical/54_0.jpg,,surgical,surgical,1
azh_00001671,AZH,train,cls,data/AZH/train/surgical/55_0.jpg,,surgical,surgical,1
azh_00001672,AZH,train,cls,data/AZH/train/surgical/56_0.jpg,,surgical,surgical,1
azh_00001673,AZH,train,cls,data/AZH/train/surgical/58_0.jpg,,surgical,surgical,1
azh_00001674,AZH,train,cls,data/AZH/train/surgical/59_0.jpg,,surgical,surgical,1
azh_00001675,AZH,train,cls,data/AZH/train/surgical/5_0.jpg,,surgical,surgical,1
azh_00001676,AZH,train,cls,data/AZH/train/surgical/5_1.jpg,,surgical,surgical,1
azh_00001677,AZH,train,cls,data/AZH/train/surgical/5_2.jpg,,surgical,surgical,1
azh_00001678,AZH,train,cls,data/AZH/train/surgical/60_0.jpg,,surgical,surgical,1
azh_00001679,AZH,train,cls,data/AZH/train/surgical/60_1.jpg,,surgical,surgical,1
azh_00001680,AZH,train,cls,data/AZH/train/surgical/61_0.jpg,,surgical,surgical,1
azh_00001681,AZH,train,cls,data/AZH/train/surgical/62_0.jpg,,surgical,surgical,1
azh_00001682,AZH,train,cls,data/AZH/train/surgical/63_0.jpg,,surgical,surgical,1
azh_00001683,AZH,train,cls,data/AZH/train/surgical/64_0.jpg,,surgical,surgical,1
azh_00001684,AZH,train,cls,data/AZH/train/surgical/64_1.jpg,,surgical,surgical,1
azh_00001685,AZH,train,cls,data/AZH/train/surgical/65_0.jpg,,surgical,surgical,1
azh_00001686,AZH,train,cls,data/AZH/train/surgical/67_0.jpg,,surgical,surgical,1
azh_00001687,AZH,train,cls,data/AZH/train/surgical/67_1.jpg,,surgical,surgical,1
azh_00001688,AZH,train,cls,data/AZH/train/surgical/69_0.jpg,,surgical,surgical,1
azh_00001689,AZH,train,cls,data/AZH/train/surgical/6_0.jpg,,surgical,surgical,1
azh_00001690,AZH,train,cls,data/AZH/train/surgical/6_1.jpg,,surgical,surgical,1
azh_00001691,AZH,train,cls,data/AZH/train/surgical/70_0.jpg,,surgical,surgical,1
azh_00001692,AZH,train,cls,data/AZH/train/surgical/71_0.jpg,,surgical,surgical,1
azh_00001693,AZH,train,cls,data/AZH/train/surgical/72_0.jpg,,surgical,surgical,1
azh_00001694,AZH,train,cls,data/AZH/train/surgical/73_0.jpg,,surgical,surgical,1
azh_00001695,AZH,train,cls,data/AZH/train/surgical/75_0.jpg,,surgical,surgical,1
azh_00001696,AZH,train,cls,data/AZH/train/surgical/75_1.jpg,,surgical,surgical,1
azh_00001697,AZH,train,cls,data/AZH/train/surgical/77_0.jpg,,surgical,surgical,1
azh_00001698,AZH,train,cls,data/AZH/train/surgical/77_1.jpg,,surgical,surgical,1
azh_00001699,AZH,train,cls,data/AZH/train/surgical/78_0.jpg,,surgical,surgical,1
azh_00001700,AZH,train,cls,data/AZH/train/surgical/79_0.jpg,,surgical,surgical,1
azh_00001701,AZH,train,cls,data/AZH/train/surgical/80_0.jpg,,surgical,surgical,1
azh_00001702,AZH,train,cls,data/AZH/train/surgical/81_0.jpg,,surgical,surgical,1
azh_00001703,AZH,train,cls,data/AZH/train/surgical/82_0.jpg,,surgical,surgical,1
azh_00001704,AZH,train,cls,data/AZH/train/surgical/84_0.jpg,,surgical,surgical,1
azh_00001705,AZH,train,cls,data/AZH/train/surgical/85_0.jpg,,surgical,surgical,1
azh_00001706,AZH,train,cls,data/AZH/train/surgical/86_0.jpg,,surgical,surgical,1
azh_00001707,AZH,train,cls,data/AZH/train/surgical/87_0.jpg,,surgical,surgical,1
azh_00001708,AZH,train,cls,data/AZH/train/surgical/87_1.jpg,,surgical,surgical,1
azh_00001709,AZH,train,cls,data/AZH/train/surgical/88_0.jpg,,surgical,surgical,1
azh_00001710,AZH,train,cls,data/AZH/train/surgical/89_0.jpg,,surgical,surgical,1
azh_00001711,AZH,train,cls,data/AZH/train/surgical/8_0.jpg,,surgical,surgical,1
azh_00001712,AZH,train,cls,data/AZH/train/surgical/8_1.jpg,,surgical,surgical,1
azh_00001713,AZH,train,cls,data/AZH/train/surgical/90_0.jpg,,surgical,surgical,1
azh_00001714,AZH,train,cls,data/AZH/train/surgical/91_0.jpg,,surgical,surgical,1
azh_00001715,AZH,train,cls,data/AZH/train/surgical/93_0.jpg,,surgical,surgical,1
azh_00001716,AZH,train,cls,data/AZH/train/surgical/94_0.jpg,,surgical,surgical,1
azh_00001717,AZH,train,cls,data/AZH/train/surgical/95_0.jpg,,surgical,surgical,1
azh_00001718,AZH,train,cls,data/AZH/train/surgical/96_0.jpg,,surgical,surgical,1
azh_00001719,AZH,train,cls,data/AZH/train/surgical/97_0.jpg,,surgical,surgical,1
azh_00001720,AZH,train,cls,data/AZH/train/surgical/98_0.jpg,,surgical,surgical,1
azh_00001721,AZH,train,cls,data/AZH/train/venous/100_0.jpg,,venous,venous,1
azh_00001722,AZH,train,cls,data/AZH/train/venous/101_0.jpg,,venous,venous,1
azh_00001723,AZH,train,cls,data/AZH/train/venous/101_1.jpg,,venous,venous,1
azh_00001724,AZH,train,cls,data/AZH/train/venous/102_0.jpg,,venous,venous,1
azh_00001725,AZH,train,cls,data/AZH/train/venous/103_0.jpg,,venous,venous,1
azh_00001726,AZH,train,cls,data/AZH/train/venous/103_1.jpg,,venous,venous,1
azh_00001727,AZH,train,cls,data/AZH/train/venous/105_0.jpg,,venous,venous,1
azh_00001728,AZH,train,cls,data/AZH/train/venous/106_0.jpg,,venous,venous,1
azh_00001729,AZH,train,cls,data/AZH/train/venous/106_1.jpg,,venous,venous,1
azh_00001730,AZH,train,cls,data/AZH/train/venous/107_0.jpg,,venous,venous,1
azh_00001731,AZH,train,cls,data/AZH/train/venous/107_1.jpg,,venous,venous,1
azh_00001732,AZH,train,cls,data/AZH/train/venous/109_0.jpg,,venous,venous,1
azh_00001733,AZH,train,cls,data/AZH/train/venous/110_0.jpg,,venous,venous,1
azh_00001734,AZH,train,cls,data/AZH/train/venous/110_1.jpg,,venous,venous,1
azh_00001735,AZH,train,cls,data/AZH/train/venous/110_2.jpg,,venous,venous,1
azh_00001736,AZH,train,cls,data/AZH/train/venous/110_3.jpg,,venous,venous,1
azh_00001737,AZH,train,cls,data/AZH/train/venous/111_0.jpg,,venous,venous,1
azh_00001738,AZH,train,cls,data/AZH/train/venous/112_0.jpg,,venous,venous,1
azh_00001739,AZH,train,cls,data/AZH/train/venous/113_0.jpg,,venous,venous,1
azh_00001740,AZH,train,cls,data/AZH/train/venous/114_0.jpg,,venous,venous,1
azh_00001741,AZH,train,cls,data/AZH/train/venous/114_1.jpg,,venous,venous,1
azh_00001742,AZH,train,cls,data/AZH/train/venous/115_0.jpg,,venous,venous,1
azh_00001743,AZH,train,cls,data/AZH/train/venous/115_1.jpg,,venous,venous,1
azh_00001744,AZH,train,cls,data/AZH/train/venous/116_0.jpg,,venous,venous,1
azh_00001745,AZH,train,cls,data/AZH/train/venous/117_0.jpg,,venous,venous,1
azh_00001746,AZH,train,cls,data/AZH/train/venous/117_1.jpg,,venous,venous,1
azh_00001747,AZH,train,cls,data/AZH/train/venous/118_0.jpg,,venous,venous,1
azh_00001748,AZH,train,cls,data/AZH/train/venous/118_1.jpg,,venous,venous,1
azh_00001749,AZH,train,cls,data/AZH/train/venous/118_2.jpg,,venous,venous,1
azh_00001750,AZH,train,cls,data/AZH/train/venous/118_3.jpg,,venous,venous,1
azh_00001751,AZH,train,cls,data/AZH/train/venous/119_0.jpg,,venous,venous,1
